id,gender,own_car,own_property,child_count,income,type_income,education_level,marital_status,housing_type,age,mobile_phone,work_phone,phone,email_id,type_occupation,family_members,label,experience_yrs
5096061,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Medicine staff,4,0,19.4
5028917,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,1,0,0,0,Sales staff,2,0,4.9
5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,39.0,1,0,0,0,HR staff,1,0,3.7
5095310,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,34.0,1,0,0,0,Core staff,2,0,10.2
5050655,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,1,1,0,Accountants,2,0,2.9
5033817,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,44.0,1,0,1,0,Core staff,3,0,7.3
5052963,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,27.0,1,0,0,0,Laborers,2,0,7.1
5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,27.0,1,1,0,0,Laborers,1,0,5.8
5143235,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,28.0,1,0,0,0,Managers,2,0,6.8
5132800,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,51.0,1,0,0,0,Sales staff,1,0,4.2
5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,not specified,2,0,6.9
5054522,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,27.0,1,0,0,0,not specified,3,0,6.3
5051061,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,1,0,1,0,not specified,4,0,3.6
5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1,0,1,0,Drivers,2,0,13.9
5028984,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,52.0,1,1,1,1,Laborers,1,0,6.1
5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,47.0,1,0,0,1,Cleaning staff,1,0,2.5
5090470,M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Laborers,3,0,12.4
5021775,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,40.0,1,0,0,0,Laborers,2,0,4.3
5046415,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,40.0,1,0,1,0,not specified,2,0,4.3
5065606,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,64.0,1,0,0,0,not specified,2,0,4.200598006040563
5117314,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,46.0,1,0,0,0,Laborers,3,0,4.6
5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,57.0,1,1,1,0,Accountants,2,0,23.8
5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,37.0,1,0,1,0,Medicine staff,4,0,17.4
5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,46.0,1,1,0,0,not specified,2,0,0.3
5042286,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,30.0,1,0,0,0,Secretaries,1,0,3.3
5050729,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,23.0,1,0,0,0,not specified,1,0,1.5
5038897,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,1,0,1,0,not specified,2,0,11.438538320124119
5050973,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,44.0,1,0,0,0,Core staff,2,0,20.8
5044935,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,44.0,1,0,1,0,Managers,4,0,15.4
5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,Laborers,2,0,4.9
5085990,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,8.261784644451831
5033452,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,52.0,1,1,1,0,Core staff,2,0,15.1
5051240,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.0,1,0,0,0,not specified,1,0,5.418084169669778
5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,27.0,1,0,1,0,Sales staff,2,0,5.3
5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,54.0,1,0,0,0,Secretaries,1,0,16.1
5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,34.0,1,0,0,0,Accountants,4,0,1.3
5038845,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.0,1,1,1,0,Sales staff,2,0,4.3
5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,Laborers,2,0,12.4
5028383,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,31.0,1,0,0,0,Core staff,1,0,9.1
5009980,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,Medicine staff,2,0,10.6
5062075,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,3.5649342935912975
5009706,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,32.0,1,0,0,0,Managers,2,0,0.9
5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,27.0,1,0,0,0,not specified,2,0,5.3
5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,1,0,0,0,Managers,3,0,1.7
5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,36.0,1,0,0,0,Laborers,1,0,1.6
5066843,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,47.0,1,0,0,0,not specified,2,0,6.0690429780029564
5066597,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,41.0,1,0,0,0,Sales staff,3,0,5.3
5009074,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,49.0,1,0,1,1,Core staff,3,0,1.9
5090954,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,53.0,1,0,1,1,Medicine staff,1,0,33.8
5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.0,1,1,1,0,Laborers,2,0,1.7
5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,43.0,1,0,0,0,Sales staff,1,0,14.3
5116018,F,Y,Y,0,450000.0,Pensioner,Higher education,Widow,House / apartment,61.0,1,0,1,0,not specified,1,0,1.3627561090025693
5139662,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,64.0,1,0,0,0,not specified,2,0,17.363373891067145
5042232,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,35.0,1,1,0,0,Sales staff,1,0,17.2
5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,not specified,2,0,7.5
5068038,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,47.0,1,0,0,0,Medicine staff,2,0,25.7
5038814,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,1,0,0,0,not specified,2,0,2.0
5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,25.0,1,0,0,0,Sales staff,1,0,2.8
5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,33.0,1,0,0,0,Drivers,1,0,3.6
5052865,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,38.0,1,1,1,0,Sales staff,2,0,9.5
5096211,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,39.0,1,1,0,0,Low-skill Laborers,2,0,0.4
5023280,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,1,0,0,0,Sales staff,2,0,6.7
5132340,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,43.0,1,0,0,0,not specified,3,0,7.7
5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,37.0,1,0,0,0,Core staff,5,0,19.2
5045917,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,47.0,1,0,0,0,Drivers,2,0,5.6
5041073,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.0,1,0,0,0,Laborers,2,0,0.5
5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,33.0,1,0,0,0,Realty agents,3,0,8.1
5022756,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,30.0,1,0,0,0,Sales staff,2,0,8.7
5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,1,1,0,0,not specified,3,0,14.0
5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1,0,0,0,Managers,2,0,4.5
5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,1,0,0,1,Sales staff,3,0,10.1
5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,30.0,1,0,0,0,Laborers,4,0,10.1
5021267,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,0,0,0,Laborers,3,0,12.6
5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,1,0,0,0,Laborers,3,0,4.8
5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,38.0,1,1,1,0,Core staff,4,0,15.5
5010089,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,0,Laborers,2,0,4.6
5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,46.0,1,0,0,0,Security staff,2,0,0.5
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,27.0,1,0,0,0,Sales staff,1,0,1.5
5023261,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,Drivers,2,0,4.6
5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,Sales staff,2,0,5.9
5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,55.0,1,0,0,0,not specified,1,0,3.71523874269884
5023410,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,1,0,0,0,not specified,2,0,1.530320344407731
5010032,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,1,0,1,0,not specified,2,0,14.38555689222206
5118397,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,47.0,1,0,0,0,Drivers,2,0,4.5
5033628,F,N,Y,0,166500.0,State servant,Higher education,Married,House / apartment,65.0,1,0,0,0,not specified,2,0,36.7
5069399,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,23.0,1,1,1,0,Core staff,1,0,4.1
5008889,F,N,Y,0,247500.0,Commercial associate,Higher education,Separated,Rented apartment,47.0,1,0,0,0,Core staff,1,0,3.7
5022041,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,1,Sales staff,2,0,3.8
5126124,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,1,1,0,Medicine staff,2,0,0.6
5023563,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,49.0,1,0,0,0,Core staff,1,0,27.3
5050853,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26.0,1,0,0,0,High skill tech staff,1,0,4.1
5024412,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,51.0,1,0,0,0,Managers,2,0,13.9
5090612,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,38.0,1,0,0,0,Accountants,2,0,8.0
5028274,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,35.0,1,0,0,0,Accountants,4,0,6.1
5028996,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,34.0,1,0,0,0,not specified,2,0,1.0
5126322,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,1,1,1,0,High skill tech staff,2,0,4.7
5053610,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,56.0,1,0,0,0,not specified,2,0,10.1
5137401,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,47.0,1,0,0,0,Medicine staff,1,0,8.2
5142812,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,32.0,1,1,1,0,Core staff,2,0,11.7
5053114,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,1,0,0,0,not specified,2,0,3.738833792011864
5149027,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,1,0,0,0,not specified,2,0,3.7168760544331545
5145869,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.0,1,0,1,0,not specified,1,0,0.8073640522391048
5053354,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1,0,0,0,Laborers,2,0,0.3
5087944,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,55.0,1,1,1,0,Cleaning staff,1,0,5.7
5035688,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45.0,1,0,0,0,Laborers,2,0,23.0
5068491,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,50.0,1,0,1,0,not specified,3,0,0.3
5044860,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,52.0,1,0,0,0,not specified,2,0,11.419501399769917
5117047,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.0,1,0,0,0,not specified,1,0,12.804816130637594
5022676,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,1,0,0,0,not specified,2,0,12.47285918326884
5009739,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,1,1,0,Core staff,2,0,12.0
5096991,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,34.0,1,0,0,0,Core staff,3,0,0.3
5067982,M,Y,Y,0,153000.0,Working,Higher education,Separated,With parents,55.0,1,0,0,1,Managers,1,0,20.9
5135982,F,N,Y,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,37.0,1,0,0,0,Private service staff,1,0,8.6
5046362,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,With parents,39.0,1,1,1,0,Sales staff,2,0,0.4
5066817,F,Y,N,1,360000.0,Working,Higher education,Widow,House / apartment,45.0,1,0,0,1,Managers,2,0,11.0
5143519,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.0,1,0,0,0,not specified,1,0,4.80069434316433
5068888,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,64.0,1,0,0,0,Medicine staff,2,0,13.4
5150412,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,61.0,1,0,0,0,not specified,1,0,5.266418009781646
5067924,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.0,1,0,0,0,not specified,1,0,19.077720183290257
5056149,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,64.0,1,0,0,0,Laborers,2,0,40.8
5022308,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,52.0,1,0,0,0,not specified,1,0,9.1
5068465,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,28.0,1,0,1,0,Private service staff,3,0,5.4
5036881,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,1,0,0,0,not specified,2,0,3.7230232745307434
5137033,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,1,0,Laborers,3,0,0.5
5148812,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,1,0,0,0,not specified,2,0,7.408478524784692
5100220,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Drivers,4,0,16.8
5078842,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,29.0,1,0,0,0,Private service staff,3,0,0.3
5010526,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,51.0,1,0,0,0,Managers,3,0,7.2
5105150,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,52.0,1,0,0,0,Sales staff,2,0,4.8
5045253,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,Core staff,3,0,10.1
5100000,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Sales staff,3,0,9.4
5029725,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,27.0,1,1,0,1,Core staff,3,0,8.0
5090925,F,N,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,With parents,47.0,1,0,0,0,Laborers,2,0,9.3
5115947,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,26.0,1,0,0,0,not specified,1,0,3.0
5028572,F,N,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,60.0,1,0,0,0,not specified,2,0,4.056736961723894
5022373,F,N,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,57.0,1,0,0,0,Core staff,2,0,22.0
5149040,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,54.0,1,0,0,0,Laborers,2,0,9.9
5113291,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,31.0,1,1,1,0,Core staff,4,0,0.3
5139951,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,55.0,1,1,0,0,not specified,2,0,8.9
5028697,M,Y,N,1,270000.0,Working,Higher education,Married,Rented apartment,30.0,1,0,1,0,Laborers,3,0,0.6
5148527,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,64.0,1,0,0,0,not specified,2,0,9.338842287126635
5009443,F,N,N,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,26.0,1,0,1,0,not specified,2,0,4.6
5096621,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,0,1,0,Laborers,3,0,4.4
5149150,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,30.0,1,1,0,0,Laborers,2,0,9.8
